snapshot_date,store_id,product_id,available_stock,on_hand_stock,reserved_stock,committed_stock,inventory_on_order,safety_stock
2025-03-26,S027,P03511,123,181,45,13,185,57
2025-06-26,S018,P00148,282,314,3,29,32,79
2025-03-11,S049,P01583,432,597,8,157,11,91
2025-04-03,S046,P03927,506,558,11,41,99,45
2025-10-30,S077,P01598,274,367,90,3,174,38
2025-10-01,S046,P04192,100,108,1,7,133,24
2025-04-03,S016,P02323,258,577,170,149,9,78
2025-06-27,S047,P01042,109,147,20,18,114,22
2025-10-12,S003,P02563,80,120,24,16,183,12
2025-04-29,S007,P00463,270,322,31,21,76,48
2025-05-01,S083,P03586,26,43,8,9,20,91
2025-02-07,S035,P00750,299,388,65,24,33,87
2025-02-27,S013,P01712,104,127,12,11,144,74
2025-09-08,S048,P03838,205,328,36,87,32,70
2025-01-14,S065,P02330,98,116,4,14,38,22
2025-01-03,S002,P04764,38,51,1,12,180,34
2025-01-16,S065,P01229,156,194,35,3,26,59
2025-09-19,S049,P03147,212,301,51,38,154,56
2025-05-18,S043,P02714,202,308,73,33,110,66
2025-12-13,S083,P04628,268,385,73,44,57,15
2025-07-16,S040,P04421,155,236,67,14,76,11
2025-10-09,S008,P02567,173,242,24,45,34,73
2025-08-28,S018,P04500,144,240,26,70,64,55
2025-12-28,S041,P00148,327,423,75,21,184,78
2025-03-07,S076,P00102,223,430,105,102,68,67
2025-04-02,S026,P03280,361,386,21,4,139,57
2025-06-14,S045,P03238,196,359,87,76,191,44
2025-09-29,S049,P04885,270,523,110,143,169,35
2025-10-02,S074,P04476,180,288,82,26,108,74
2025-09-03,S047,P00516,64,86,19,3,48,23
2025-11-02,S039,P02335,270,380,52,58,180,87
2025-11-10,S034,P02368,353,487,70,64,191,42
2025-06-04,S073,P03837,226,343,68,49,137,33
2025-03-15,S027,P01016,342,548,105,101,71,19
2025-07-14,S062,P04749,16,22,3,3,3,61
2025-11-28,S078,P04545,63,89,8,18,152,84
2025-11-03,S064,P03995,294,387,78,15,118,38
2025-03-14,S042,P04721,267,390,108,15,192,91
2025-12-26,S034,P03147,548,555,5,2,99,44
2025-09-04,S089,P00853,332,492,53,107,196,82
2025-10-12,S089,P03822,275,339,64,0,191,76
2025-10-17,S003,P04828,170,231,21,40,185,35
2025-07-28,S099,P01564,389,572,28,155,15,79
2025-01-25,S020,P02786,349,378,0,29,52,41
2025-01-24,S077,P03911,27,36,9,0,139,72
2025-01-20,S030,P01618,156,230,25,49,189,71
2025-10-29,S010,P03429,391,598,140,67,141,15
2025-04-02,S013,P00631,269,320,32,19,106,52
2025-09-14,S057,P03690,53,68,8,7,137,58
2025-10-03,S002,P00214,337,513,125,51,36,37
2025-09-09,S066,P02208,224,404,113,67,178,79
2025-05-28,S021,P04375,406,536,32,98,57,31
2025-08-06,S063,P00918,312,502,85,105,138,50
2025-12-06,S015,P01033,184,283,44,55,28,97
2025-06-15,S055,P02691,241,473,92,140,32,65
2025-10-09,S099,P01412,28,50,10,12,147,69
2025-10-01,S061,P00822,331,406,41,34,195,38
2025-08-18,S020,P02331,448,575,57,70,28,60
2025-10-30,S093,P04973,261,361,32,68,176,84
2025-01-03,S048,P00333,167,228,18,43,42,80
2025-12-21,S097,P04438,309,396,82,5,21,66
2025-12-05,S041,P02050,287,393,4,102,13,25
2025-09-06,S057,P01348,158,218,17,43,57,61
2025-11-05,S057,P03911,401,546,44,101,19,95
2025-11-19,S064,P04759,83,123,22,18,11,98
2025-05-16,S063,P02911,41,70,14,15,62,26
2025-01-08,S079,P04443,281,481,108,92,157,70
2025-03-16,S092,P02834,362,486,99,25,98,28
2025-03-30,S035,P03512,292,356,40,24,179,42
2025-03-06,S052,P01968,139,144,1,4,123,44
2025-07-14,S074,P00021,282,331,49,0,60,64
2025-05-20,S060,P03587,222,287,41,24,130,22
2025-04-25,S080,P04681,39,67,15,13,15,82
2025-10-05,S014,P02605,116,188,40,32,46,57
2025-06-24,S070,P00094,165,197,13,19,3,75
2025-10-28,S003,P03468,70,102,3,29,110,27
2025-07-10,S045,P03128,395,519,118,6,130,30
2025-08-20,S030,P01701,174,273,20,79,16,28
2025-05-27,S035,P03188,419,521,13,89,150,64
2025-09-04,S030,P01706,208,250,25,17,34,30
2025-03-18,S058,P02357,251,346,77,18,158,27
2025-03-10,S065,P00949,419,580,32,129,185,24
2025-02-12,S068,P03623,173,237,58,6,158,23
2025-11-20,S039,P04228,467,548,55,26,66,39
2025-07-13,S051,P02500,361,434,30,43,50,73
2025-07-19,S095,P02603,383,541,82,76,39,45
2025-07-10,S011,P03038,319,529,77,133,65,74
2025-07-26,S036,P00916,313,382,47,22,91,31
2025-11-28,S087,P01119,354,570,127,89,182,61
2025-10-08,S026,P03728,352,434,81,1,185,25
2025-12-18,S016,P03810,367,587,155,65,188,61
2025-08-02,S082,P00124,438,576,114,24,173,67
2025-12-24,S034,P02006,462,510,37,11,159,36
2025-03-04,S027,P00753,362,414,12,40,129,16
2025-12-29,S037,P00387,53,60,3,4,98,22
2025-07-02,S011,P02158,96,170,39,35,70,16
2025-09-27,S052,P02751,219,422,112,91,85,78
2025-05-24,S003,P04117,309,413,101,3,155,32
2025-06-03,S021,P02624,290,479,57,132,39,71
2025-09-10,S050,P04733,285,381,58,38,125,24
2025-08-28,S066,P03255,143,276,63,70,82,31
2025-02-14,S088,P04209,128,172,9,35,88,92
2025-03-30,S078,P01087,267,435,110,58,16,31
2025-05-31,S087,P00091,279,458,135,44,110,54
2025-01-17,S043,P00618,388,566,53,125,58,46
2025-07-01,S026,P03767,260,534,115,159,16,34
2025-10-11,S015,P04475,180,208,10,18,75,18
2025-03-06,S005,P00790,310,532,82,140,170,76
2025-08-12,S044,P03778,439,578,124,15,118,10
2025-12-21,S059,P03318,440,517,8,69,159,26
2025-02-08,S034,P04826,87,163,36,40,74,40
2025-03-16,S085,P02123,78,102,14,10,181,27
2025-01-31,S081,P00655,332,443,7,104,66,91
2025-06-12,S015,P00302,304,522,86,132,80,43
2025-09-02,S070,P02169,315,526,140,71,86,76
2025-06-23,S026,P01308,71,122,19,32,184,91
2025-02-23,S086,P02506,67,101,23,11,53,98
2025-12-11,S002,P02289,205,338,49,84,132,19
2025-02-24,S032,P02777,155,191,17,19,40,70
2025-12-29,S052,P02527,512,526,6,8,130,98
2025-08-30,S064,P03935,174,292,70,48,173,10
2025-08-21,S077,P00560,208,311,55,48,90,69
2025-09-25,S002,P03953,269,443,78,96,5,63
2025-08-01,S084,P04777,55,94,21,18,75,61
2025-10-04,S060,P00828,240,298,6,52,109,31
2025-03-26,S018,P04060,344,548,99,105,71,41
2025-08-08,S092,P03458,195,356,85,76,146,60
2025-11-24,S020,P04030,109,209,42,58,161,82
2025-12-06,S007,P00907,297,421,43,81,176,63
2025-08-01,S097,P02738,16,21,1,4,110,76
2025-01-18,S084,P03045,257,472,136,79,0,52
2025-12-18,S074,P01825,414,594,163,17,74,31
2025-08-15,S018,P02539,132,177,15,30,65,95
2025-08-21,S022,P01088,208,242,5,29,27,81
2025-10-24,S079,P03274,217,404,99,88,11,32
2025-01-11,S049,P03658,67,100,7,26,58,11
2025-06-01,S065,P02785,448,570,13,109,10,10
2025-12-23,S062,P02606,171,325,70,84,87,30
2025-06-12,S042,P04149,295,425,71,59,127,92
2025-09-15,S031,P01344,348,476,62,66,39,41
2025-02-03,S052,P02149,256,544,149,139,144,18
2025-07-21,S087,P01633,208,288,78,2,155,29
2025-07-05,S061,P01972,25,41,10,6,60,53
2025-09-29,S058,P04385,246,311,43,22,57,16
2025-03-19,S007,P01986,112,184,19,53,192,24
2025-10-14,S091,P01230,480,576,93,3,134,36
2025-04-06,S014,P02144,206,325,51,68,101,28
2025-05-15,S092,P04397,151,170,18,1,63,28
2025-12-06,S095,P00563,46,74,17,11,62,73
2025-11-19,S046,P00793,498,571,44,29,191,58
2025-01-14,S062,P04524,247,339,6,86,161,67
2025-05-17,S017,P00719,289,382,31,62,150,27
2025-01-08,S062,P01451,283,502,89,130,83,92
2025-09-02,S041,P00316,356,442,16,70,33,88
2025-12-14,S087,P02217,175,225,6,44,90,72
2025-01-15,S043,P03758,301,461,111,49,119,65
2025-08-31,S047,P04523,393,592,84,115,98,68
2025-06-01,S044,P03646,361,538,104,73,68,44
2025-11-22,S053,P02219,193,342,71,78,31,94
2025-12-09,S017,P00231,88,120,18,14,37,56
2025-07-06,S011,P00729,190,404,113,101,188,43
2025-01-30,S038,P03239,135,190,19,36,22,23
2025-10-09,S076,P01977,455,538,16,67,165,47
2025-06-04,S046,P00467,305,471,46,120,99,37
2025-06-23,S022,P01736,83,133,38,12,71,25
2025-02-12,S071,P02743,195,291,24,72,81,35
2025-07-05,S045,P01992,53,72,3,16,123,34
2025-02-27,S031,P01532,332,533,81,120,75,26
2025-01-05,S050,P04609,261,355,1,93,76,75
2025-02-14,S031,P02687,256,351,62,33,143,82
2025-05-25,S043,P02898,415,525,2,108,44,23
2025-08-11,S001,P01119,92,190,50,48,17,39
2025-02-27,S062,P00057,305,501,116,80,64,38
2025-05-06,S040,P02695,417,580,47,116,11,30
2025-01-15,S055,P01216,149,291,62,80,156,70
2025-09-16,S061,P01974,212,293,72,9,83,59
2025-07-11,S083,P01765,180,308,59,69,39,50
2025-05-16,S041,P04228,271,518,146,101,175,65
2025-05-20,S002,P01999,204,236,15,17,73,87
2025-08-06,S052,P04861,254,349,35,60,65,98
2025-01-04,S060,P03975,243,333,18,72,31,34
2025-06-03,S024,P03186,63,83,15,5,157,36
2025-10-16,S001,P03066,334,457,121,2,157,57
2025-06-29,S026,P02757,121,149,10,18,183,37
2025-07-13,S044,P00698,348,418,63,7,35,13
2025-09-28,S093,P01370,290,412,64,58,157,62
2025-12-01,S060,P03054,341,410,39,30,174,52
2025-09-20,S074,P02810,132,242,43,67,171,28
2025-09-22,S080,P04086,272,333,20,41,159,40
2025-12-30,S043,P04687,26,28,0,2,23,23
2025-01-22,S034,P01397,257,423,93,73,33,16
2025-09-11,S037,P00877,171,309,49,89,92,83
2025-02-24,S099,P02804,123,236,47,66,181,47
2025-05-11,S018,P00691,285,373,35,53,150,48
2025-05-20,S081,P00479,342,394,11,41,39,25
2025-05-04,S051,P01834,55,80,14,11,11,63
2025-05-29,S093,P02032,239,314,18,57,146,57
2025-08-01,S010,P00116,231,322,71,20,127,96
2025-05-25,S047,P01992,392,551,92,67,29,20
2025-08-04,S051,P00511,35,49,6,8,117,23
2025-10-27,S004,P00767,279,527,137,111,32,75
2025-03-11,S100,P02482,102,142,10,30,28,39
2025-05-03,S080,P04842,155,230,42,33,85,82
2025-07-15,S005,P02636,358,456,29,69,169,11
2025-06-23,S096,P03066,216,261,15,30,143,62
2025-04-02,S030,P00088,38,47,5,4,43,15
2025-08-16,S070,P04901,446,551,45,60,23,79
2025-02-26,S008,P02262,62,94,17,15,98,46
2025-02-03,S035,P02490,258,545,149,138,10,10
2025-04-25,S064,P02143,410,540,17,113,60,48
2025-05-01,S094,P01830,54,64,4,6,88,28
2025-04-14,S046,P00144,70,99,4,25,111,67
2025-08-06,S056,P02640,59,69,7,3,131,94
2025-09-08,S034,P00579,243,415,88,84,15,14
2025-04-12,S024,P04806,367,514,104,43,72,65
2025-02-28,S083,P03722,257,374,91,26,147,29
2025-06-12,S092,P03065,295,440,129,16,191,32
2025-05-12,S057,P03930,96,135,17,22,138,25
2025-04-19,S025,P04393,121,167,12,34,158,98
2025-01-28,S068,P02548,108,187,29,50,54,84
2025-03-22,S052,P00732,405,486,62,19,24,15
2025-07-01,S035,P04277,224,254,29,1,149,69
2025-05-04,S055,P00124,222,403,118,63,87,61
2025-05-04,S029,P03328,398,584,154,32,85,22
2025-03-09,S058,P00868,161,188,7,20,90,79
2025-08-07,S073,P04679,168,342,76,98,110,17
2025-12-17,S051,P01518,156,220,34,30,188,93
2025-03-17,S002,P03866,200,296,53,43,4,74
2025-02-25,S069,P01915,69,72,2,1,50,61
2025-07-29,S060,P04481,27,33,0,6,97,91
2025-03-27,S064,P04632,399,579,57,123,69,11
2025-09-03,S030,P02525,382,492,15,95,120,75
2025-07-31,S019,P00035,106,137,3,28,150,64
2025-10-05,S021,P01311,328,513,42,143,177,28
2025-06-23,S072,P03546,386,528,25,117,186,17
2025-09-11,S083,P03436,308,451,96,47,53,35
2025-12-08,S044,P03997,119,153,18,16,22,15
2025-04-09,S095,P01651,95,156,40,21,128,86
2025-12-06,S097,P02580,438,470,23,9,193,89
2025-07-04,S096,P03358,217,229,12,0,41,46
2025-10-31,S090,P02837,120,159,19,20,91,22
2025-02-26,S002,P03922,288,468,83,97,45,88
2025-04-29,S008,P01277,96,117,9,12,24,13
2025-08-31,S018,P02200,53,92,26,13,110,11
2025-11-10,S098,P02526,336,589,171,82,137,65
2025-12-07,S041,P03428,204,298,39,55,185,68
2025-09-18,S006,P02447,252,342,85,5,128,69
2025-10-02,S018,P02379,186,357,93,78,33,13
2025-08-03,S011,P01448,74,112,21,17,35,81
2025-08-19,S044,P03977,434,517,29,54,146,61
2025-01-29,S039,P03201,194,361,82,85,131,12
2025-12-23,S087,P03676,410,508,3,95,152,52
2025-05-09,S086,P00457,260,509,150,99,177,80
2025-02-11,S047,P02182,222,402,118,62,67,90
2025-02-10,S040,P03161,28,51,10,13,107,61
2025-03-06,S090,P04796,368,497,89,40,87,35
2025-12-12,S064,P01722,223,255,18,14,18,45
2025-11-20,S062,P01804,119,217,51,47,106,16
2025-07-17,S018,P03149,268,514,98,148,9,62
2025-07-14,S024,P01099,250,309,18,41,73,41
2025-11-23,S086,P04842,90,119,23,6,92,48
2025-02-21,S023,P01631,520,545,1,24,174,33
2025-10-17,S095,P02093,53,76,6,17,89,49
2025-07-28,S023,P04067,215,342,82,45,21,68
2025-06-07,S007,P01021,260,349,27,62,128,12
2025-05-04,S027,P04133,245,319,21,53,3,17
2025-05-04,S037,P02369,422,577,62,93,137,65
2025-05-13,S029,P02023,245,349,60,44,42,56
2025-01-10,S032,P02889,190,233,14,29,58,93
2025-06-22,S031,P04237,68,82,8,6,114,13
2025-01-19,S015,P03627,162,275,76,37,109,55
2025-01-14,S099,P01512,308,430,96,26,54,62
2025-09-15,S086,P02306,166,328,67,95,42,95
2025-07-30,S025,P03273,242,356,35,79,68,41
2025-08-07,S089,P01216,283,375,78,14,40,16
2025-04-17,S091,P00463,190,265,74,1,50,89
2025-11-05,S016,P02924,394,458,24,40,0,45
2025-06-24,S009,P04471,269,441,77,95,36,85
2025-10-16,S098,P03043,454,593,54,85,170,20
2025-10-02,S028,P04147,513,585,16,56,43,35
2025-12-16,S073,P01245,392,524,50,82,106,93
2025-03-03,S025,P04941,309,373,9,55,77,48
2025-09-28,S036,P01697,299,367,59,9,139,46
2025-11-01,S013,P01184,123,184,43,18,93,82
2025-05-04,S022,P03961,157,168,0,11,115,86
2025-12-16,S016,P01364,230,287,8,49,21,74
2025-01-22,S019,P02452,146,201,8,47,14,14
2025-06-22,S023,P00230,100,182,30,52,192,82
2025-07-27,S075,P01883,144,217,57,16,86,46
2025-10-26,S065,P00816,228,341,44,69,9,51
2025-11-09,S053,P01205,184,250,47,19,108,51
2025-09-11,S039,P04326,411,470,54,5,22,80
2025-05-25,S079,P01576,131,192,30,31,12,71
2025-09-12,S038,P01928,176,228,44,8,164,58
2025-11-06,S095,P04731,280,301,3,18,167,25
2025-08-13,S043,P01638,22,28,2,4,57,82
2025-03-23,S065,P04459,102,133,17,14,108,28
2025-07-23,S013,P02098,137,232,36,59,44,90
2025-04-13,S042,P00126,341,558,57,160,21,43
2025-04-17,S094,P04852,46,88,18,24,70,82
2025-08-12,S047,P00519,245,523,155,123,102,15
2025-08-29,S007,P03608,406,557,21,130,144,29
2025-08-12,S068,P02268,205,268,55,8,15,81
2025-10-18,S051,P00167,239,567,167,161,197,17
2025-04-26,S080,P02345,342,476,86,48,81,63
2025-05-26,S044,P04821,247,309,43,19,32,34
2025-02-04,S011,P04442,135,196,12,49,103,28
2025-04-08,S030,P03288,416,582,129,37,19,19
2025-02-23,S031,P01879,250,316,11,55,52,61
2025-06-22,S038,P00474,228,277,43,6,7,76
2025-08-13,S045,P02495,296,431,122,13,26,32
2025-10-24,S039,P01111,141,165,5,19,91,23
2025-05-03,S056,P03313,202,495,147,146,39,77
2025-10-26,S008,P04910,178,268,19,71,14,58
2025-06-14,S087,P00506,347,489,45,97,0,87
2025-02-20,S054,P00970,227,409,121,61,117,63
2025-01-21,S038,P03768,214,464,117,133,90,74
2025-07-23,S054,P01120,169,193,5,19,38,80
2025-09-21,S096,P02683,38,76,20,18,130,53
2025-03-27,S041,P03145,367,567,93,107,42,97
2025-04-19,S095,P04643,397,587,112,78,76,70
2025-10-09,S094,P03631,95,129,34,0,172,44
2025-05-20,S007,P02201,173,292,47,72,96,56
2025-08-08,S079,P01969,47,55,4,4,10,32
2025-02-27,S087,P02827,324,452,2,126,164,91
2025-05-20,S045,P04741,467,557,79,11,70,32
2025-08-07,S034,P02038,226,235,3,6,45,41
2025-04-26,S004,P01359,147,289,67,75,128,88
2025-09-11,S053,P04872,360,500,45,95,142,18
2025-02-19,S027,P00652,388,489,42,59,147,61
2025-11-22,S085,P02443,482,549,51,16,116,20
2025-03-13,S020,P01353,230,435,89,116,46,61
2025-07-06,S005,P01787,417,515,74,24,172,66
2025-10-28,S093,P03055,153,312,77,82,28,95
2025-04-03,S053,P04161,255,379,91,33,4,88
2025-07-30,S084,P01328,81,129,32,16,13,63
2025-09-02,S052,P00194,312,419,54,53,71,45
2025-11-23,S028,P02376,493,576,65,18,55,66
2025-06-21,S053,P01523,99,135,7,29,115,13
2025-06-16,S082,P00136,269,519,119,131,131,56
2025-01-29,S069,P04347,364,474,0,110,104,66
2025-07-29,S007,P02218,92,126,22,12,72,87
2025-09-04,S067,P00383,163,254,62,29,161,50
2025-03-11,S031,P01923,314,486,35,137,167,42
2025-09-12,S099,P02878,181,255,45,29,70,58
2025-07-14,S046,P04656,384,496,16,96,80,23
2025-07-31,S020,P00541,508,566,50,8,56,87
2025-02-07,S030,P01437,158,188,5,25,165,45
2025-10-09,S074,P04100,334,510,49,127,193,67
2025-06-18,S058,P00928,27,46,7,12,61,71
2025-08-21,S071,P00521,36,75,21,18,36,32
2025-11-19,S001,P02398,346,447,12,89,73,13
2025-01-06,S037,P01821,179,359,105,75,32,10
2025-07-19,S024,P01619,380,461,59,22,49,50
2025-07-11,S016,P02121,51,78,12,15,4,43
2025-04-02,S032,P00054,19,25,6,0,175,47
2025-06-28,S033,P02765,126,148,17,5,147,23
2025-04-23,S071,P00038,216,316,62,38,39,32
2025-09-24,S069,P00642,525,553,20,8,182,36
2025-01-14,S078,P02250,82,120,14,24,180,99
2025-04-05,S024,P01071,381,535,152,2,136,28
2025-02-21,S050,P02062,253,309,36,20,28,46
2025-11-13,S068,P04630,479,556,25,52,159,98
2025-07-08,S061,P02321,161,233,33,39,138,22
2025-10-27,S049,P04885,313,370,29,28,84,83
2025-07-09,S012,P03202,15,22,4,3,185,88
2025-06-06,S020,P02506,360,594,107,127,53,79
2025-09-07,S036,P04956,329,490,53,108,68,98
2025-07-07,S017,P00550,351,428,7,70,83,89
2025-01-12,S082,P01056,74,104,12,18,55,53
2025-05-15,S074,P02191,397,538,36,105,199,72
2025-01-06,S029,P04113,104,192,40,48,66,23
2025-07-26,S045,P00032,217,319,86,16,2,61
2025-02-25,S094,P02729,198,381,110,73,47,49
2025-07-01,S003,P01337,86,105,18,1,40,68
2025-06-27,S011,P03775,24,26,2,0,153,54
2025-12-02,S049,P00138,319,414,48,47,14,80
2025-10-18,S025,P04898,106,161,43,12,168,83
2025-09-08,S054,P03506,18,22,1,3,45,64
2025-05-15,S074,P03829,153,190,22,15,111,53
2025-10-29,S019,P00804,54,57,1,2,120,69
2025-04-24,S085,P04668,243,304,43,18,82,26
2025-07-06,S035,P02859,275,445,66,104,23,71
2025-05-06,S089,P03352,128,171,29,14,149,67
2025-10-19,S076,P04502,264,366,52,50,107,54
2025-05-01,S053,P03858,264,385,40,81,101,35
2025-05-27,S019,P01162,246,404,47,111,156,84
2025-12-22,S055,P00893,194,294,85,15,20,69
2025-04-02,S053,P01387,107,225,65,53,121,72
2025-12-07,S083,P00394,380,569,153,36,191,47
2025-12-22,S091,P02841,45,52,7,0,115,67
2025-11-23,S071,P04090,139,184,24,21,122,87
2025-08-31,S008,P04740,462,502,4,36,97,94
2025-07-02,S066,P03325,240,514,153,121,158,32
2025-01-18,S038,P03683,254,315,11,50,53,95
2025-07-13,S020,P00753,70,85,11,4,156,52
2025-07-08,S089,P00346,196,391,81,114,75,37
2025-10-18,S006,P00143,244,341,70,27,24,41
2025-11-10,S049,P04543,236,325,31,58,76,61
2025-07-13,S045,P01100,431,573,59,83,30,52
2025-02-21,S018,P00250,78,114,29,7,28,92
2025-05-26,S021,P01748,345,508,41,122,179,85
2025-08-05,S082,P00460,342,371,0,29,19,41
2025-08-12,S050,P03810,300,348,13,35,168,20
2025-11-20,S012,P00177,44,57,3,10,80,82
2025-10-05,S066,P00646,277,466,70,119,121,32
2025-07-24,S082,P03573,285,351,55,11,112,14
2025-02-10,S047,P03525,542,588,40,6,105,92
2025-05-17,S022,P02644,98,183,48,37,196,50
2025-11-08,S029,P03612,32,60,16,12,179,47
2025-11-23,S079,P04144,87,185,54,44,125,32
2025-07-24,S055,P00520,252,519,120,147,176,71
2025-08-19,S041,P04235,249,410,85,76,126,53
2025-06-09,S045,P00010,164,188,3,21,9,98
2025-10-23,S080,P02892,209,264,53,2,140,37
2025-04-11,S046,P03210,158,215,25,32,59,46
2025-05-15,S086,P03932,295,370,47,28,16,42
2025-02-02,S095,P01429,112,177,30,35,138,37
2025-03-12,S005,P02965,290,403,109,4,166,75
2025-03-15,S098,P00906,336,489,105,48,116,45
2025-10-29,S097,P01784,259,394,78,57,103,31
2025-11-12,S012,P01611,193,365,99,73,110,68
2025-02-21,S091,P02741,232,243,5,6,27,55
2025-04-15,S047,P02430,82,149,36,31,187,40
2025-08-19,S038,P00865,128,152,24,0,178,82
2025-06-29,S081,P02386,79,104,11,14,53,51
2025-11-14,S076,P03763,265,406,101,40,88,24
2025-04-30,S066,P03344,293,412,104,15,20,65
2025-01-25,S051,P04696,58,71,4,9,151,63
2025-09-15,S057,P03506,313,599,113,173,152,50
2025-05-31,S067,P00177,451,521,6,64,169,58
2025-03-14,S011,P01034,468,595,51,76,39,26
2025-05-18,S078,P00776,268,348,30,50,81,39
2025-07-22,S050,P01636,387,514,103,24,3,44
2025-07-23,S048,P04841,493,528,31,4,32,47
2025-06-13,S070,P00389,159,173,5,9,39,11
2025-01-31,S086,P01694,331,376,39,6,137,16
2025-08-27,S015,P00171,209,319,25,85,171,50
2025-09-10,S097,P03710,217,366,42,107,144,63
2025-08-21,S091,P04192,40,68,12,16,184,14
2025-02-15,S004,P01366,121,235,57,57,180,41
2025-03-12,S069,P04626,191,235,23,21,118,43
2025-03-02,S005,P00037,240,351,29,82,18,63
2025-02-04,S098,P00517,404,473,34,35,172,96
2025-06-26,S001,P01025,45,69,17,7,175,90
2025-08-17,S075,P00619,415,472,31,26,43,32
2025-09-30,S067,P04237,140,223,38,45,189,37
2025-02-24,S023,P02810,239,261,3,19,153,32
2025-02-04,S037,P03237,72,122,35,15,195,29
2025-12-28,S015,P00888,350,420,62,8,111,37
2025-12-10,S070,P01601,287,473,103,83,179,83
2025-10-02,S023,P01966,117,142,4,21,39,27
2025-04-26,S038,P02053,152,224,64,8,96,49
2025-03-06,S073,P02317,365,530,82,83,112,29
2025-01-03,S027,P04424,47,64,4,13,28,99
2025-07-08,S037,P02271,198,236,10,28,112,32
2025-01-23,S088,P03884,93,139,12,34,164,47
2025-06-17,S090,P04088,143,219,42,34,107,55
2025-10-10,S059,P01480,179,219,10,30,60,71
2025-10-20,S097,P04592,67,81,7,7,186,71
2025-04-14,S027,P03061,41,42,0,1,175,88
2025-08-07,S014,P01181,379,513,54,80,142,91
2025-12-18,S100,P04080,145,200,46,9,195,86
2025-04-03,S054,P01680,242,356,47,67,62,45
2025-08-10,S069,P00601,63,70,0,7,106,92
2025-06-15,S010,P02917,214,385,102,69,52,46
2025-12-28,S067,P01440,45,66,17,4,21,68
2025-04-03,S076,P03361,16,21,0,5,61,90
2025-04-24,S076,P00537,59,71,1,11,121,47
2025-10-08,S072,P00811,310,362,9,43,1,25
2025-03-24,S044,P03083,321,419,54,44,153,45
2025-08-30,S077,P02445,178,268,17,73,107,94
2025-05-04,S057,P00481,204,241,5,32,55,12
2025-03-04,S025,P00646,281,417,32,104,127,66
2025-02-20,S050,P04272,504,599,16,79,108,96
2025-07-14,S064,P00133,333,419,46,40,159,18
2025-11-19,S021,P02236,146,272,57,69,167,59
2025-02-28,S098,P00739,189,250,45,16,53,95
2025-01-15,S078,P04970,367,539,124,48,160,10
2025-09-19,S095,P02367,136,188,31,21,57,49
2025-03-07,S002,P03442,477,549,16,56,74,94
2025-07-10,S082,P03115,447,543,7,89,131,24
2025-06-18,S092,P03103,366,404,29,9,145,74
2025-11-11,S087,P02506,337,417,61,19,87,26
2025-12-30,S076,P03570,275,599,171,153,127,90
2025-05-02,S093,P00009,165,360,94,101,102,27
2025-03-10,S036,P00104,324,497,70,103,75,97
2025-03-16,S022,P04798,337,479,66,76,6,51
2025-01-17,S029,P04003,244,286,10,32,15,29
2025-10-29,S008,P03323,28,51,14,9,31,21
2025-05-20,S084,P04481,395,519,108,16,197,78
2025-07-19,S081,P02479,274,431,82,75,73,33
2025-04-12,S018,P00336,231,276,33,12,2,24
2025-03-25,S008,P04904,126,233,59,48,94,85
2025-08-06,S080,P01545,467,535,35,33,156,76
2025-06-25,S053,P04012,123,148,19,6,182,98
2025-10-13,S058,P04419,378,484,30,76,47,21
2025-01-18,S010,P03672,352,482,56,74,185,68
2025-01-09,S023,P03266,131,190,8,51,28,59
2025-11-23,S031,P04587,182,314,87,45,36,75
2025-07-14,S098,P03025,161,260,28,71,193,89
2025-12-19,S065,P03772,37,45,0,8,180,50
2025-12-21,S046,P00991,137,234,57,40,110,37
2025-10-31,S018,P01765,463,559,35,61,171,97
2025-02-25,S068,P02973,322,492,58,112,151,31
2025-04-11,S074,P00219,386,595,149,60,81,42
2025-07-07,S066,P00237,369,508,80,59,34,98
2025-06-08,S072,P03328,268,350,36,46,70,13
2025-01-20,S083,P03614,231,394,50,113,98,36
2025-05-16,S079,P04929,341,490,112,37,106,79
