product_id,product_name,category,subcategory,brand,unit_cost,unit_price,size,color
P00380,Product 380,Accessories,Caps,BrandB,90.77,196.8,L,Blue
P00381,Product 381,Footwear,Shoes,BrandB,96.78,125.28,L,Blue
P00382,Product 382,Accessories,Bags,BrandB,12.69,132.79,M,Red
P00383,Product 383,Apparel,Caps,BrandB,40.24,278.54,S,Red
P00384,Product 384,Footwear,Caps,BrandB,120.34,73.16,S,Black
P00385,Product 385,Accessories,Shoes,BrandA,12.2,211.08,S,Blue
P00386,Product 386,Footwear,Shoes,BrandC,128.99,215.12,M,Red
P00387,Product 387,Accessories,Bags,BrandA,100.43,277.51,L,Black
P00388,Product 388,Footwear,Shoes,BrandC,67.99,216.82,S,Red
P00389,Product 389,Apparel,Bags,BrandC,55.23,179.5,S,Red
P00390,Product 390,Apparel,Caps,BrandC,7.79,271.73,S,Black
P00391,Product 391,Footwear,Caps,BrandC,124.66,250.45,S,Black
P00392,Product 392,Accessories,Bags,BrandC,25.69,217.87,M,Black
P00393,Product 393,Apparel,Shoes,BrandB,49.88,19.45,L,Black
P00394,Product 394,Apparel,Bags,BrandA,87.52,118.32,S,Black
P00395,Product 395,Apparel,Shoes,BrandA,40.67,193.25,S,Black
P00396,Product 396,Footwear,Caps,BrandB,77.09,161.45,L,Blue
P00397,Product 397,Footwear,Shoes,BrandC,122.35,102.6,M,Black
P00398,Product 398,Accessories,Bags,BrandA,73.23,51.88,M,Blue
P00399,Product 399,Accessories,Bags,BrandB,142.6,170.37,M,Red
P00400,Product 400,Accessories,Caps,BrandB,127.89,92.92,M,Red
P00401,Product 401,Footwear,Shoes,BrandA,53.29,77.57,S,Black
P00402,Product 402,Footwear,Shoes,BrandA,62.99,125.7,L,Red
P00403,Product 403,Accessories,Shoes,BrandC,66.38,237.79,L,Black
P00404,Product 404,Accessories,Caps,BrandC,95.8,151.48,L,Black
P00405,Product 405,Footwear,Shoes,BrandA,46.59,72.78,M,Blue
P00406,Product 406,Accessories,Bags,BrandC,145.54,43.9,M,Red
P00407,Product 407,Apparel,Shoes,BrandB,93.26,154.71,L,Black
P00408,Product 408,Footwear,Caps,BrandC,62.91,240.37,S,Red
P00409,Product 409,Accessories,Shoes,BrandC,98.53,199.32,M,Blue
P00410,Product 410,Footwear,Shoes,BrandB,62.33,77.32,S,Red
P00411,Product 411,Apparel,Bags,BrandC,123.58,136.64,L,Blue
P00412,Product 412,Footwear,Shoes,BrandB,87.34,258.02,M,Blue
P00413,Product 413,Footwear,Bags,BrandC,11.09,61.52,S,Blue
P00414,Product 414,Footwear,Bags,BrandA,30.63,164.3,M,Black
P00415,Product 415,Footwear,Caps,BrandC,130.42,113.31,L,Black
P00416,Product 416,Apparel,Bags,BrandA,86.62,46.01,L,Red
P00417,Product 417,Footwear,Bags,BrandA,142.8,24.47,L,Black
P00418,Product 418,Footwear,Caps,BrandA,15.5,171.2,S,Black
P00419,Product 419,Accessories,Bags,BrandA,47.81,16.02,M,Red
P00420,Product 420,Footwear,Caps,BrandA,33.06,40.0,M,Blue
P00421,Product 421,Accessories,Shoes,BrandB,85.31,110.79,M,Blue
P00422,Product 422,Apparel,Caps,BrandB,60.5,22.62,L,Red
P00423,Product 423,Apparel,Bags,BrandB,27.8,126.13,S,Black
P00424,Product 424,Apparel,Caps,BrandA,98.2,47.81,L,Red
P00425,Product 425,Apparel,Bags,BrandC,82.76,111.46,L,Red
P00426,Product 426,Accessories,Shoes,BrandB,44.84,239.44,S,Black
P00427,Product 427,Footwear,Caps,BrandC,74.57,191.65,L,Red
P00428,Product 428,Apparel,Shoes,BrandC,113.13,139.17,L,Black
P00429,Product 429,Footwear,Bags,BrandA,34.76,36.63,M,Black
P00430,Product 430,Accessories,Bags,BrandA,47.47,189.55,S,Red
P00431,Product 431,Accessories,Shoes,BrandA,55.19,57.48,S,Blue
P00432,Product 432,Accessories,Caps,BrandB,113.28,32.21,M,Black
P00433,Product 433,Apparel,Caps,BrandA,127.8,202.56,S,Blue
P00434,Product 434,Footwear,Bags,BrandB,59.58,274.5,M,Black
P00435,Product 435,Footwear,Shoes,BrandB,48.01,143.57,L,Blue
P00436,Product 436,Footwear,Shoes,BrandB,133.97,21.89,S,Red
P00437,Product 437,Accessories,Caps,BrandB,149.91,265.29,S,Black
P00438,Product 438,Apparel,Caps,BrandA,102.2,29.42,L,Red
P00439,Product 439,Accessories,Caps,BrandB,148.55,261.58,L,Red
P00440,Product 440,Accessories,Shoes,BrandA,100.7,123.63,S,Red
P00441,Product 441,Footwear,Caps,BrandA,111.35,115.96,S,Black
P00442,Product 442,Accessories,Caps,BrandB,61.36,167.41,S,Red
P00443,Product 443,Footwear,Bags,BrandA,67.78,287.55,M,Red
P00444,Product 444,Apparel,Caps,BrandC,25.9,270.63,S,Black
P00445,Product 445,Footwear,Caps,BrandA,124.3,146.4,S,Red
P00446,Product 446,Apparel,Shoes,BrandA,140.0,211.79,L,Black
P00447,Product 447,Footwear,Shoes,BrandB,95.4,178.32,L,Red
P00448,Product 448,Accessories,Bags,BrandB,54.83,211.1,M,Blue
P00449,Product 449,Accessories,Caps,BrandA,27.33,250.5,L,Red
P00450,Product 450,Apparel,Bags,BrandB,43.45,20.0,S,Blue
P00451,Product 451,Apparel,Shoes,BrandC,42.03,104.47,S,Black
P00452,Product 452,Apparel,Bags,BrandC,93.96,288.21,M,Blue
P00453,Product 453,Footwear,Shoes,BrandB,142.03,285.31,L,Black
P00454,Product 454,Footwear,Bags,BrandA,12.0,13.25,L,Red
P00455,Product 455,Apparel,Bags,BrandC,5.15,68.42,L,Blue
P00456,Product 456,Accessories,Caps,BrandC,92.03,298.19,M,Red
P00457,Product 457,Footwear,Bags,BrandA,46.19,152.92,L,Blue
P00458,Product 458,Footwear,Caps,BrandB,132.68,176.13,L,Black
P00459,Product 459,Footwear,Caps,BrandC,52.45,58.26,L,Black
P00460,Product 460,Apparel,Caps,BrandA,47.01,269.36,S,Black
P00461,Product 461,Apparel,Caps,BrandA,44.08,77.07,M,Black
P00462,Product 462,Apparel,Bags,BrandC,26.0,65.0,S,Red
P00463,Product 463,Apparel,Shoes,BrandB,89.32,76.16,M,Red
P00464,Product 464,Apparel,Shoes,BrandC,29.39,276.69,L,Red
P00465,Product 465,Accessories,Shoes,BrandA,66.57,213.83,S,Red
P00466,Product 466,Accessories,Bags,BrandC,71.84,232.89,L,Red
P00467,Product 467,Apparel,Caps,BrandB,7.97,119.34,L,Black
P00468,Product 468,Footwear,Shoes,BrandA,7.44,273.66,M,Red
P00469,Product 469,Apparel,Bags,BrandB,80.43,238.93,L,Red
P00470,Product 470,Accessories,Caps,BrandC,105.93,227.67,S,Red
P00471,Product 471,Accessories,Shoes,BrandC,141.61,291.57,M,Black
P00472,Product 472,Footwear,Caps,BrandB,30.97,116.2,M,Black
P00473,Product 473,Accessories,Shoes,BrandC,19.97,187.18,S,Black
P00474,Product 474,Apparel,Shoes,BrandB,12.55,273.88,L,Black
P00475,Product 475,Footwear,Shoes,BrandC,68.23,239.36,L,Red
P00476,Product 476,Apparel,Caps,BrandB,95.36,173.38,L,Red
P00477,Product 477,Apparel,Bags,BrandB,126.88,32.1,L,Blue
P00478,Product 478,Footwear,Caps,BrandA,103.98,199.29,L,Red
P00479,Product 479,Apparel,Shoes,BrandA,35.21,162.7,M,Black
P00480,Product 480,Accessories,Caps,BrandB,71.96,63.41,M,Black
P00481,Product 481,Apparel,Bags,BrandC,137.0,265.85,S,Red
P00482,Product 482,Footwear,Caps,BrandC,52.38,109.54,L,Blue
P00483,Product 483,Footwear,Bags,BrandC,77.32,122.37,L,Black
P00484,Product 484,Footwear,Bags,BrandB,143.99,205.0,L,Blue
P00485,Product 485,Apparel,Caps,BrandB,111.53,151.75,S,Black
P00486,Product 486,Footwear,Shoes,BrandB,113.42,35.89,L,Black
P00487,Product 487,Footwear,Bags,BrandB,41.59,122.36,M,Red
P00488,Product 488,Apparel,Caps,BrandA,65.13,37.4,L,Black
P00489,Product 489,Accessories,Bags,BrandB,16.94,65.32,S,Blue
P00490,Product 490,Apparel,Shoes,BrandC,92.95,12.08,M,Blue
P00491,Product 491,Footwear,Caps,BrandA,20.04,62.58,M,Red
P00492,Product 492,Footwear,Caps,BrandC,126.21,105.83,M,Black
P00493,Product 493,Apparel,Caps,BrandB,123.11,166.08,L,Blue
P00494,Product 494,Accessories,Shoes,BrandA,82.37,276.59,S,Red
P00495,Product 495,Footwear,Bags,BrandB,25.47,166.69,S,Blue
P00496,Product 496,Footwear,Caps,BrandA,8.71,214.63,L,Red
P00497,Product 497,Footwear,Bags,BrandC,120.52,113.73,S,Blue
P00498,Product 498,Apparel,Bags,BrandB,92.02,227.97,M,Black
P00499,Product 499,Footwear,Shoes,BrandB,108.08,189.94,M,Blue
P00500,Product 500,Accessories,Caps,BrandA,49.05,143.34,S,Blue
P00501,Product 501,Footwear,Bags,BrandA,78.87,66.19,S,Red
P00502,Product 502,Footwear,Caps,BrandB,113.34,98.03,L,Red
P00503,Product 503,Accessories,Caps,BrandA,72.07,190.07,L,Red
P00504,Product 504,Footwear,Shoes,BrandB,92.2,133.56,L,Blue
P00505,Product 505,Apparel,Caps,BrandA,119.51,267.92,L,Red
P00506,Product 506,Apparel,Caps,BrandC,36.21,78.1,L,Black
P00507,Product 507,Apparel,Bags,BrandA,14.56,31.19,L,Red
P00508,Product 508,Accessories,Shoes,BrandC,82.11,180.91,M,Red
P00509,Product 509,Footwear,Caps,BrandA,14.01,266.95,S,Black
P00510,Product 510,Apparel,Bags,BrandA,116.15,115.77,L,Red
P00511,Product 511,Accessories,Shoes,BrandB,109.29,197.84,M,Red
P00512,Product 512,Footwear,Shoes,BrandA,132.85,77.11,S,Blue
P00513,Product 513,Accessories,Bags,BrandA,97.74,171.96,S,Blue
P00514,Product 514,Apparel,Bags,BrandC,14.74,238.17,S,Red
P00515,Product 515,Apparel,Bags,BrandA,41.71,261.44,L,Black
P00516,Product 516,Apparel,Bags,BrandB,122.15,40.48,L,Red
P00517,Product 517,Accessories,Bags,BrandC,29.23,113.35,L,Red
P00518,Product 518,Accessories,Caps,BrandB,106.28,195.5,S,Red
P00519,Product 519,Apparel,Caps,BrandB,118.14,20.07,S,Blue
P00520,Product 520,Accessories,Shoes,BrandB,52.87,210.28,M,Black
P00521,Product 521,Apparel,Caps,BrandB,51.73,163.13,M,Black
P00522,Product 522,Apparel,Caps,BrandC,85.88,93.68,M,Black
P00523,Product 523,Footwear,Caps,BrandA,129.89,246.25,M,Blue
P00524,Product 524,Accessories,Bags,BrandB,37.47,94.11,S,Blue
P00525,Product 525,Apparel,Shoes,BrandC,141.48,297.51,L,Red
P00526,Product 526,Apparel,Shoes,BrandB,91.87,246.75,L,Blue
P00527,Product 527,Accessories,Shoes,BrandA,148.86,215.31,L,Red
P00528,Product 528,Footwear,Shoes,BrandC,17.99,27.79,L,Blue
P00529,Product 529,Footwear,Caps,BrandC,23.35,272.25,M,Red
P00530,Product 530,Apparel,Caps,BrandA,124.86,239.12,S,Blue
P00531,Product 531,Accessories,Bags,BrandC,130.39,76.42,L,Black
P00532,Product 532,Footwear,Shoes,BrandA,69.59,123.75,S,Red
P00533,Product 533,Accessories,Caps,BrandC,108.54,87.9,M,Blue
P00534,Product 534,Accessories,Caps,BrandC,130.8,295.48,M,Blue
P00535,Product 535,Apparel,Bags,BrandA,11.25,257.72,L,Red
P00536,Product 536,Footwear,Bags,BrandA,88.22,279.77,L,Blue
P00537,Product 537,Apparel,Bags,BrandC,128.75,238.74,M,Black
P00538,Product 538,Footwear,Caps,BrandC,62.73,142.34,M,Red
P00539,Product 539,Footwear,Caps,BrandA,48.85,69.58,S,Red
P00540,Product 540,Footwear,Bags,BrandA,120.38,70.34,M,Red
P00541,Product 541,Footwear,Shoes,BrandC,53.69,53.99,S,Red
P00542,Product 542,Footwear,Bags,BrandC,5.46,168.53,M,Red
P00543,Product 543,Accessories,Bags,BrandC,144.14,276.79,S,Black
P00544,Product 544,Apparel,Bags,BrandA,90.86,297.62,M,Red
P00545,Product 545,Accessories,Bags,BrandC,123.83,93.32,M,Black
P00546,Product 546,Footwear,Caps,BrandB,124.67,212.22,S,Black
P00547,Product 547,Apparel,Shoes,BrandA,14.63,183.16,S,Black
P00548,Product 548,Footwear,Bags,BrandC,29.77,151.79,L,Red
P00549,Product 549,Apparel,Shoes,BrandA,50.11,203.07,L,Black
P00550,Product 550,Accessories,Shoes,BrandB,51.5,117.7,M,Red
P00551,Product 551,Apparel,Shoes,BrandA,100.52,283.9,M,Black
P00552,Product 552,Apparel,Bags,BrandC,95.35,214.58,S,Red
P00553,Product 553,Apparel,Caps,BrandB,76.72,228.72,M,Blue
P00554,Product 554,Apparel,Bags,BrandB,35.63,80.3,L,Blue
P00555,Product 555,Apparel,Shoes,BrandC,60.39,58.89,S,Black
P00556,Product 556,Footwear,Shoes,BrandC,83.82,124.36,M,Blue
P00557,Product 557,Apparel,Caps,BrandC,72.86,232.34,S,Black
P00558,Product 558,Apparel,Bags,BrandA,23.46,282.25,L,Black
P00559,Product 559,Accessories,Shoes,BrandA,99.18,133.93,L,Black
P00560,Product 560,Apparel,Caps,BrandA,15.59,234.51,L,Blue
P00561,Product 561,Accessories,Shoes,BrandC,59.84,146.42,M,Black
P00562,Product 562,Footwear,Caps,BrandC,107.95,95.62,M,Blue
P00563,Product 563,Apparel,Caps,BrandA,7.9,224.39,M,Blue
P00564,Product 564,Accessories,Bags,BrandB,87.65,241.48,M,Red
P00565,Product 565,Accessories,Shoes,BrandA,53.51,68.82,M,Blue
P00566,Product 566,Footwear,Bags,BrandB,6.28,98.5,M,Red
P00567,Product 567,Apparel,Shoes,BrandC,32.61,153.49,L,Black
P00568,Product 568,Apparel,Bags,BrandC,141.44,64.09,L,Black
P00569,Product 569,Accessories,Shoes,BrandA,80.57,279.36,M,Red
P00570,Product 570,Apparel,Bags,BrandA,149.6,181.49,L,Black
P00571,Product 571,Accessories,Caps,BrandC,81.1,45.15,S,Red
P00572,Product 572,Apparel,Shoes,BrandA,83.87,63.37,M,Red
P00573,Product 573,Accessories,Shoes,BrandC,61.82,286.76,S,Black
P00574,Product 574,Apparel,Caps,BrandC,49.96,224.07,M,Red
P00575,Product 575,Footwear,Bags,BrandB,41.47,222.98,M,Red
P00576,Product 576,Apparel,Shoes,BrandA,54.8,31.02,L,Red
P00577,Product 577,Apparel,Shoes,BrandC,71.68,269.64,S,Black
P00578,Product 578,Footwear,Bags,BrandA,32.84,138.68,L,Black
P00579,Product 579,Apparel,Caps,BrandB,37.61,201.32,M,Black
P00580,Product 580,Footwear,Bags,BrandB,44.37,288.31,S,Black
P00581,Product 581,Apparel,Bags,BrandA,70.14,39.0,M,Black
P00582,Product 582,Accessories,Bags,BrandA,99.66,149.86,L,Blue
P00583,Product 583,Accessories,Shoes,BrandC,129.14,24.39,M,Blue
P00584,Product 584,Apparel,Caps,BrandB,46.63,154.87,M,Red
P00585,Product 585,Apparel,Caps,BrandB,31.64,83.16,L,Blue
P00586,Product 586,Apparel,Bags,BrandB,59.93,274.21,M,Black
P00587,Product 587,Accessories,Shoes,BrandA,134.69,125.56,S,Black
P00588,Product 588,Apparel,Bags,BrandC,6.43,193.82,L,Black
P00589,Product 589,Accessories,Shoes,BrandA,103.29,259.48,M,Red
P00590,Product 590,Footwear,Shoes,BrandA,74.19,295.27,L,Red
P00591,Product 591,Accessories,Shoes,BrandA,28.35,156.11,M,Red
P00592,Product 592,Accessories,Shoes,BrandC,51.55,142.17,L,Red
P00593,Product 593,Footwear,Caps,BrandA,37.62,31.96,L,Red
P00594,Product 594,Accessories,Shoes,BrandB,132.29,13.69,S,Red
P00595,Product 595,Apparel,Shoes,BrandB,74.87,186.55,L,Blue
P00596,Product 596,Apparel,Bags,BrandB,86.65,28.98,S,Black
P00597,Product 597,Accessories,Bags,BrandC,91.08,120.31,L,Blue
P00598,Product 598,Apparel,Caps,BrandA,97.74,11.05,L,Red
P00599,Product 599,Accessories,Bags,BrandC,76.86,188.42,M,Black
P00600,Product 600,Apparel,Shoes,BrandA,7.59,133.37,M,Black
P00601,Product 601,Apparel,Bags,BrandB,53.53,46.84,M,Black
P00602,Product 602,Accessories,Caps,BrandA,31.66,95.95,L,Blue
P00603,Product 603,Apparel,Bags,BrandA,103.62,175.2,L,Black
P00604,Product 604,Accessories,Bags,BrandA,13.22,200.45,S,Red
P00605,Product 605,Apparel,Caps,BrandC,86.75,144.08,S,Red
P00606,Product 606,Apparel,Caps,BrandA,35.54,243.15,S,Blue
P00607,Product 607,Footwear,Shoes,BrandA,142.58,42.61,M,Blue
P00608,Product 608,Footwear,Bags,BrandA,53.65,34.52,M,Red
P00609,Product 609,Accessories,Shoes,BrandC,52.16,22.83,S,Blue
P00610,Product 610,Footwear,Bags,BrandC,138.89,165.39,L,Black
P00611,Product 611,Accessories,Bags,BrandC,65.52,214.81,M,Blue
P00612,Product 612,Footwear,Shoes,BrandA,144.62,47.85,M,Black
P00613,Product 613,Apparel,Bags,BrandB,8.5,195.29,S,Black
P00614,Product 614,Accessories,Bags,BrandB,49.42,148.31,M,Black
P00615,Product 615,Accessories,Bags,BrandB,101.6,296.33,S,Black
P00616,Product 616,Apparel,Caps,BrandA,134.17,218.07,M,Black
P00617,Product 617,Accessories,Shoes,BrandB,42.18,200.67,L,Red
P00618,Product 618,Accessories,Caps,BrandB,139.92,175.43,L,Red
P00619,Product 619,Footwear,Shoes,BrandB,91.15,299.24,M,Red
P00620,Product 620,Accessories,Shoes,BrandA,121.15,294.33,S,Black
P00621,Product 621,Apparel,Bags,BrandB,62.6,166.05,M,Blue
P00622,Product 622,Footwear,Shoes,BrandB,35.77,142.0,S,Blue
P00623,Product 623,Footwear,Caps,BrandA,137.13,144.01,M,Black
P00624,Product 624,Apparel,Caps,BrandC,140.3,134.22,L,Blue
P00625,Product 625,Apparel,Caps,BrandB,77.15,164.11,L,Black
P00626,Product 626,Footwear,Shoes,BrandC,5.94,89.34,M,Blue
P00627,Product 627,Accessories,Caps,BrandB,20.92,278.77,M,Black
P00628,Product 628,Footwear,Shoes,BrandA,88.09,152.17,M,Blue
P00629,Product 629,Apparel,Caps,BrandC,8.45,254.18,L,Blue
P00630,Product 630,Footwear,Caps,BrandC,62.55,147.84,L,Red
P00631,Product 631,Apparel,Shoes,BrandC,48.99,218.3,S,Blue
P00632,Product 632,Footwear,Caps,BrandC,108.58,107.7,M,Blue
P00633,Product 633,Accessories,Bags,BrandB,13.06,191.19,M,Black
P00634,Product 634,Footwear,Shoes,BrandB,75.87,154.53,L,Blue
P00635,Product 635,Footwear,Shoes,BrandC,88.97,116.46,M,Blue
P00636,Product 636,Apparel,Shoes,BrandB,94.51,265.65,S,Blue
P00637,Product 637,Apparel,Bags,BrandC,63.75,42.69,M,Blue
P00638,Product 638,Apparel,Shoes,BrandC,49.13,151.21,L,Blue
P00639,Product 639,Footwear,Caps,BrandA,103.96,66.37,M,Red
P00640,Product 640,Accessories,Caps,BrandC,127.9,259.71,L,Blue
P00641,Product 641,Apparel,Caps,BrandB,105.57,83.51,S,Black
P00642,Product 642,Apparel,Shoes,BrandC,140.15,193.69,S,Black
P00643,Product 643,Footwear,Caps,BrandA,109.0,58.01,M,Blue
P00644,Product 644,Apparel,Shoes,BrandB,115.87,127.42,M,Blue
P00645,Product 645,Accessories,Caps,BrandA,29.35,270.81,L,Blue
P00646,Product 646,Accessories,Bags,BrandA,65.83,58.16,S,Red
P00647,Product 647,Apparel,Bags,BrandC,75.33,202.33,S,Black
P00648,Product 648,Apparel,Bags,BrandA,42.16,69.31,S,Red
P00649,Product 649,Footwear,Bags,BrandA,81.64,130.57,S,Red
P00650,Product 650,Accessories,Shoes,BrandB,47.16,166.78,M,Blue
P00651,Product 651,Accessories,Caps,BrandA,104.69,177.42,M,Blue
P00652,Product 652,Apparel,Bags,BrandC,73.19,184.73,L,Black
P00653,Product 653,Footwear,Shoes,BrandC,71.53,195.64,S,Blue
P00654,Product 654,Accessories,Bags,BrandC,147.63,88.81,M,Black
P00655,Product 655,Accessories,Bags,BrandA,61.9,126.4,M,Red
P00656,Product 656,Footwear,Shoes,BrandB,57.53,20.82,S,Black
P00657,Product 657,Footwear,Shoes,BrandC,51.2,232.94,M,Black
P00658,Product 658,Accessories,Caps,BrandA,134.74,252.76,L,Black
P00659,Product 659,Accessories,Caps,BrandC,77.02,67.78,L,Red
P00660,Product 660,Footwear,Bags,BrandC,92.0,68.42,S,Red
P00661,Product 661,Accessories,Bags,BrandB,31.22,22.19,L,Blue
P00662,Product 662,Apparel,Caps,BrandC,83.44,291.41,M,Blue
P00663,Product 663,Apparel,Caps,BrandB,44.82,244.08,L,Black
P00664,Product 664,Footwear,Shoes,BrandA,110.94,114.6,M,Black
P00665,Product 665,Footwear,Caps,BrandC,125.72,149.75,S,Red
P00666,Product 666,Footwear,Caps,BrandA,108.65,94.67,S,Red
P00667,Product 667,Apparel,Bags,BrandA,110.89,183.2,M,Red
P00668,Product 668,Accessories,Caps,BrandA,79.31,218.02,M,Black
P00669,Product 669,Apparel,Bags,BrandC,108.26,139.74,L,Black
P00670,Product 670,Accessories,Caps,BrandB,66.29,263.34,M,Red
P00671,Product 671,Apparel,Shoes,BrandC,99.47,159.94,S,Black
P00672,Product 672,Accessories,Caps,BrandA,42.56,51.83,M,Red
P00673,Product 673,Apparel,Caps,BrandB,15.11,190.46,L,Blue
P00674,Product 674,Footwear,Caps,BrandA,64.95,144.05,L,Red
P00675,Product 675,Apparel,Bags,BrandB,71.96,281.34,M,Black
P00676,Product 676,Accessories,Shoes,BrandC,42.18,123.65,L,Black
P00677,Product 677,Apparel,Caps,BrandB,110.52,126.83,L,Black
P00678,Product 678,Apparel,Bags,BrandC,15.66,198.72,S,Black
P00679,Product 679,Apparel,Shoes,BrandA,37.3,162.83,M,Red
P00680,Product 680,Footwear,Bags,BrandB,113.54,118.59,S,Red
P00681,Product 681,Apparel,Bags,BrandA,68.38,297.03,S,Blue
P00682,Product 682,Footwear,Shoes,BrandB,107.27,97.63,L,Red
P00683,Product 683,Footwear,Caps,BrandC,87.29,90.48,S,Blue
P00684,Product 684,Apparel,Bags,BrandB,142.85,260.68,M,Red
P00685,Product 685,Apparel,Bags,BrandB,91.68,10.98,M,Red
P00686,Product 686,Apparel,Caps,BrandC,7.16,68.36,M,Black
P00687,Product 687,Accessories,Caps,BrandC,56.17,181.23,S,Blue
P00688,Product 688,Apparel,Shoes,BrandC,25.74,57.11,M,Black
P00689,Product 689,Footwear,Shoes,BrandB,139.07,295.88,M,Black
P00690,Product 690,Apparel,Shoes,BrandA,20.08,144.62,S,Red
P00691,Product 691,Accessories,Caps,BrandB,61.22,183.24,S,Red
P00692,Product 692,Apparel,Bags,BrandB,37.78,56.51,S,Blue
P00693,Product 693,Accessories,Bags,BrandA,127.77,93.92,S,Blue
P00694,Product 694,Accessories,Shoes,BrandC,49.74,188.24,L,Red
P00695,Product 695,Apparel,Caps,BrandB,148.82,169.37,S,Blue
P00696,Product 696,Footwear,Bags,BrandA,10.6,237.47,S,Red
P00697,Product 697,Accessories,Shoes,BrandC,23.6,88.08,M,Red
P00698,Product 698,Apparel,Bags,BrandC,37.57,199.53,M,Red
P00699,Product 699,Apparel,Bags,BrandB,122.61,94.38,S,Blue
P00700,Product 700,Footwear,Caps,BrandC,132.38,180.16,S,Black
P00701,Product 701,Accessories,Caps,BrandC,15.36,185.46,S,Blue
P00702,Product 702,Accessories,Bags,BrandA,9.71,45.33,M,Black
P00703,Product 703,Apparel,Shoes,BrandA,112.96,169.1,M,Blue
P00704,Product 704,Apparel,Caps,BrandC,24.34,13.46,S,Black
P00705,Product 705,Footwear,Bags,BrandA,24.28,155.35,M,Black
P00706,Product 706,Footwear,Caps,BrandC,8.24,212.28,M,Blue
P00707,Product 707,Accessories,Caps,BrandB,12.22,31.12,S,Blue
P00708,Product 708,Accessories,Caps,BrandA,43.23,282.23,M,Black
P00709,Product 709,Apparel,Bags,BrandC,14.43,143.04,S,Red
P00710,Product 710,Accessories,Shoes,BrandC,58.49,282.14,L,Black
P00711,Product 711,Footwear,Shoes,BrandA,125.75,41.15,L,Black
P00712,Product 712,Footwear,Shoes,BrandA,52.32,285.47,L,Red
P00713,Product 713,Apparel,Caps,BrandB,110.54,41.67,M,Black
P00714,Product 714,Footwear,Bags,BrandC,18.62,143.83,L,Red
P00715,Product 715,Footwear,Caps,BrandB,100.61,282.02,M,Red
P00716,Product 716,Footwear,Shoes,BrandB,50.93,77.49,S,Blue
P00717,Product 717,Footwear,Shoes,BrandB,113.71,20.09,L,Black
P00718,Product 718,Apparel,Bags,BrandA,24.76,240.0,M,Black
P00719,Product 719,Apparel,Caps,BrandB,135.19,182.81,L,Red
P00720,Product 720,Accessories,Shoes,BrandA,40.17,159.04,M,Black
P00721,Product 721,Footwear,Bags,BrandA,56.2,19.96,M,Red
P00722,Product 722,Accessories,Caps,BrandB,142.78,199.44,S,Black
P00723,Product 723,Apparel,Caps,BrandB,88.88,59.77,M,Black
P00724,Product 724,Apparel,Shoes,BrandC,58.04,280.05,M,Red
P00725,Product 725,Apparel,Shoes,BrandB,142.69,208.86,L,Red
P00726,Product 726,Apparel,Caps,BrandC,52.72,215.04,S,Black
P00727,Product 727,Apparel,Caps,BrandB,18.76,77.45,M,Black
P00728,Product 728,Apparel,Shoes,BrandB,149.54,265.42,L,Red
P00729,Product 729,Apparel,Caps,BrandB,43.84,165.94,S,Blue
P00730,Product 730,Footwear,Shoes,BrandB,128.43,258.55,M,Blue
P00731,Product 731,Accessories,Caps,BrandC,29.0,88.57,L,Black
P00732,Product 732,Apparel,Shoes,BrandC,111.05,229.08,S,Black
P00733,Product 733,Footwear,Bags,BrandB,81.05,176.62,S,Black
P00734,Product 734,Footwear,Shoes,BrandB,147.23,24.04,S,Red
P00735,Product 735,Accessories,Shoes,BrandC,85.16,127.55,S,Black
P00736,Product 736,Apparel,Bags,BrandA,8.63,63.33,M,Black
P00737,Product 737,Accessories,Caps,BrandA,92.56,114.16,M,Black
P00738,Product 738,Apparel,Bags,BrandA,26.07,121.17,S,Blue
P00739,Product 739,Footwear,Shoes,BrandC,120.79,147.73,S,Black
P00740,Product 740,Footwear,Caps,BrandC,129.2,184.08,M,Black
P00741,Product 741,Footwear,Bags,BrandA,74.9,175.58,L,Red
P00742,Product 742,Footwear,Caps,BrandA,118.57,21.31,S,Blue
